"x","y","elevation"
601731.263048331,6428176.53022083,167.115447998047
601981.263048331,6428176.53022083,163.487731933594
602231.263048331,6428176.53022083,153.593826293945
602481.263048331,6428176.53022083,184.609359741211
602731.263048331,6428176.53022083,211.088775634766
602981.263048331,6428176.53022083,223.043350219727
603231.263048331,6428176.53022083,231.350952148438
586231.263048331,6427926.53022083,250.989944458008
586481.263048331,6427926.53022083,248.116317749023
586731.263048331,6427926.53022083,249.807662963867
586981.263048331,6427926.53022083,252.713043212891
587231.263048331,6427926.53022083,258.453674316406
587481.263048331,6427926.53022083,263.74853515625
587731.263048331,6427926.53022083,267.853363037109
587981.263048331,6427926.53022083,257.871246337891
588231.263048331,6427926.53022083,263.553009033203
588481.263048331,6427926.53022083,259.3857421875
588731.263048331,6427926.53022083,272.925018310547
588981.263048331,6427926.53022083,266.806274414062
589231.263048331,6427926.53022083,257.602264404297
589481.263048331,6427926.53022083,254.707168579102
589731.263048331,6427926.53022083,254.03596496582
589981.263048331,6427926.53022083,245.505035400391
590231.263048331,6427926.53022083,232.169738769531
590481.263048331,6427926.53022083,225.180374145508
590731.263048331,6427926.53022083,222.857116699219
590981.263048331,6427926.53022083,227.469085693359
591231.263048331,6427926.53022083,245.255554199219
591481.263048331,6427926.53022083,259.192138671875
591731.263048331,6427926.53022083,254.015167236328
591981.263048331,6427926.53022083,238.264068603516
592231.263048331,6427926.53022083,212.256744384766
592481.263048331,6427926.53022083,206.743698120117
592731.263048331,6427926.53022083,206.143676757812
592981.263048331,6427926.53022083,206.749282836914
593231.263048331,6427926.53022083,216.464096069336
593481.263048331,6427926.53022083,239.385467529297
593731.263048331,6427926.53022083,236.119033813477
593981.263048331,6427926.53022083,224.602951049805
594231.263048331,6427926.53022083,217.924301147461
594481.263048331,6427926.53022083,166.561645507812
594731.263048331,6427926.53022083,121.233108520508
594981.263048331,6427926.53022083,128.140167236328
595231.263048331,6427926.53022083,161.886352539062
595481.263048331,6427926.53022083,140.268997192383
595731.263048331,6427926.53022083,119.72632598877
595981.263048331,6427926.53022083,116.288932800293
596231.263048331,6427926.53022083,116.624900817871
596481.263048331,6427926.53022083,117.574028015137
596731.263048331,6427926.53022083,116.985557556152
596981.263048331,6427926.53022083,116.259483337402
597231.263048331,6427926.53022083,119.030853271484
597481.263048331,6427926.53022083,117.990646362305
597731.263048331,6427926.53022083,117.567512512207
597981.263048331,6427926.53022083,119.207931518555
598231.263048331,6427926.53022083,118.41170501709
598481.263048331,6427926.53022083,119.700675964355
598731.263048331,6427926.53022083,118.7138671875
598981.263048331,6427926.53022083,119.450401306152
599231.263048331,6427926.53022083,119.41650390625
599481.263048331,6427926.53022083,119.236930847168
599731.263048331,6427926.53022083,119.865394592285
599981.263048331,6427926.53022083,122.470664978027
600231.263048331,6427926.53022083,130.143218994141
600481.263048331,6427926.53022083,145.223861694336
600731.263048331,6427926.53022083,158.357864379883
600981.263048331,6427926.53022083,153.119415283203
601231.263048331,6427926.53022083,156.075469970703
601481.263048331,6427926.53022083,176.889495849609
601731.263048331,6427926.53022083,156.892517089844
601981.263048331,6427926.53022083,149.395034790039
602231.263048331,6427926.53022083,165.564102172852
602481.263048331,6427926.53022083,192.506790161133
602731.263048331,6427926.53022083,195.334686279297
602981.263048331,6427926.53022083,202.160888671875
603231.263048331,6427926.53022083,204.647323608398
586231.263048331,6427676.53022083,249.739547729492
586481.263048331,6427676.53022083,257.451812744141
586731.263048331,6427676.53022083,265.56494140625
586981.263048331,6427676.53022083,269.840057373047
587231.263048331,6427676.53022083,262.636413574219
587481.263048331,6427676.53022083,256.057525634766
587731.263048331,6427676.53022083,256.768371582031
587981.263048331,6427676.53022083,251.871429443359
588231.263048331,6427676.53022083,250.345825195312
588481.263048331,6427676.53022083,252.922546386719
588731.263048331,6427676.53022083,266.946624755859
588981.263048331,6427676.53022083,263.855102539062
589231.263048331,6427676.53022083,249.1884765625
589481.263048331,6427676.53022083,236.129409790039
589731.263048331,6427676.53022083,240.031753540039
589981.263048331,6427676.53022083,238.529357910156
590231.263048331,6427676.53022083,230.652618408203
590481.263048331,6427676.53022083,223.151321411133
590731.263048331,6427676.53022083,221.969573974609
590981.263048331,6427676.53022083,234.364944458008
591231.263048331,6427676.53022083,255.974014282227
591481.263048331,6427676.53022083,275.288635253906
591731.263048331,6427676.53022083,276.258453369141
591981.263048331,6427676.53022083,247.174560546875
592231.263048331,6427676.53022083,210.185546875
592481.263048331,6427676.53022083,204.210433959961
592731.263048331,6427676.53022083,207.346374511719
592981.263048331,6427676.53022083,209.028732299805
593231.263048331,6427676.53022083,220.500595092773
593481.263048331,6427676.53022083,239.7880859375
593731.263048331,6427676.53022083,240.322784423828
593981.263048331,6427676.53022083,230.027908325195
594231.263048331,6427676.53022083,194.148971557617
594481.263048331,6427676.53022083,130.095184326172
594731.263048331,6427676.53022083,115.852088928223
594981.263048331,6427676.53022083,116.155830383301
595231.263048331,6427676.53022083,118.007339477539
595481.263048331,6427676.53022083,116.222610473633
595731.263048331,6427676.53022083,115.977981567383
595981.263048331,6427676.53022083,114.651000976562
596231.263048331,6427676.53022083,115.547744750977
596481.263048331,6427676.53022083,117.281158447266
596731.263048331,6427676.53022083,116.260597229004
596981.263048331,6427676.53022083,115.916145324707
597231.263048331,6427676.53022083,117.494758605957
597481.263048331,6427676.53022083,117.445617675781
597731.263048331,6427676.53022083,116.570877075195
597981.263048331,6427676.53022083,117.216529846191
598231.263048331,6427676.53022083,116.682556152344
598481.263048331,6427676.53022083,118.025886535645
598731.263048331,6427676.53022083,117.053581237793
598981.263048331,6427676.53022083,116.985260009766
599231.263048331,6427676.53022083,118.837280273438
599481.263048331,6427676.53022083,118.862983703613
599731.263048331,6427676.53022083,119.885810852051
599981.263048331,6427676.53022083,120.992721557617
600231.263048331,6427676.53022083,122.281997680664
600481.263048331,6427676.53022083,124.765090942383
600731.263048331,6427676.53022083,131.961318969727
600981.263048331,6427676.53022083,139.27131652832
601231.263048331,6427676.53022083,143.009582519531
601481.263048331,6427676.53022083,155.770416259766
601731.263048331,6427676.53022083,147.147079467773
601981.263048331,6427676.53022083,152.474456787109
602231.263048331,6427676.53022083,174.918548583984
602481.263048331,6427676.53022083,191.71809387207
602731.263048331,6427676.53022083,182.920700073242
602981.263048331,6427676.53022083,177.168548583984
603231.263048331,6427676.53022083,183.288208007812
586231.263048331,6427426.53022083,263.183990478516
586481.263048331,6427426.53022083,265.356994628906
586731.263048331,6427426.53022083,267.435333251953
586981.263048331,6427426.53022083,272.223663330078
587231.263048331,6427426.53022083,262.380859375
587481.263048331,6427426.53022083,247.769119262695
587731.263048331,6427426.53022083,245.017486572266
587981.263048331,6427426.53022083,246.181716918945
588231.263048331,6427426.53022083,242.048614501953
588481.263048331,6427426.53022083,244.721710205078
588731.263048331,6427426.53022083,251.551086425781
588981.263048331,6427426.53022083,249.262756347656
589231.263048331,6427426.53022083,243.904983520508
589481.263048331,6427426.53022083,233.434661865234
589731.263048331,6427426.53022083,233.888107299805
589981.263048331,6427426.53022083,234.19091796875
590231.263048331,6427426.53022083,235.005935668945
590481.263048331,6427426.53022083,226.694213867188
590731.263048331,6427426.53022083,227.690826416016
590981.263048331,6427426.53022083,235.458068847656
591231.263048331,6427426.53022083,247.309463500977
591481.263048331,6427426.53022083,276.693328857422
591731.263048331,6427426.53022083,279.277465820312
591981.263048331,6427426.53022083,244.507598876953
592231.263048331,6427426.53022083,214.377746582031
592481.263048331,6427426.53022083,210.674499511719
592731.263048331,6427426.53022083,221.047134399414
592981.263048331,6427426.53022083,226.604019165039
593231.263048331,6427426.53022083,236.233657836914
593481.263048331,6427426.53022083,241.107864379883
593731.263048331,6427426.53022083,230.049255371094
593981.263048331,6427426.53022083,215.263229370117
594231.263048331,6427426.53022083,160.966537475586
594481.263048331,6427426.53022083,118.837005615234
594731.263048331,6427426.53022083,114.475357055664
594981.263048331,6427426.53022083,114.579444885254
595231.263048331,6427426.53022083,115.329635620117
595481.263048331,6427426.53022083,115.156913757324
595731.263048331,6427426.53022083,116.505432128906
595981.263048331,6427426.53022083,115.253074645996
596231.263048331,6427426.53022083,115.121940612793
596481.263048331,6427426.53022083,115.865585327148
596731.263048331,6427426.53022083,116.674385070801
596981.263048331,6427426.53022083,117.265800476074
597231.263048331,6427426.53022083,116.618850708008
597481.263048331,6427426.53022083,114.622314453125
597731.263048331,6427426.53022083,115.19694519043
597981.263048331,6427426.53022083,117.014610290527
598231.263048331,6427426.53022083,117.939872741699
598481.263048331,6427426.53022083,118.312126159668
598731.263048331,6427426.53022083,117.552604675293
598981.263048331,6427426.53022083,117.507080078125
599231.263048331,6427426.53022083,117.961349487305
599481.263048331,6427426.53022083,119.125755310059
599731.263048331,6427426.53022083,120.542030334473
599981.263048331,6427426.53022083,121.412933349609
600231.263048331,6427426.53022083,121.994155883789
600481.263048331,6427426.53022083,123.06169128418
600731.263048331,6427426.53022083,124.36962890625
600981.263048331,6427426.53022083,126.284690856934
601231.263048331,6427426.53022083,130.406616210938
601481.263048331,6427426.53022083,136.764343261719
601731.263048331,6427426.53022083,141.218841552734
601981.263048331,6427426.53022083,148.184448242188
602231.263048331,6427426.53022083,160.243682861328
602481.263048331,6427426.53022083,173.363372802734
602731.263048331,6427426.53022083,171.628311157227
602981.263048331,6427426.53022083,173.001907348633
603231.263048331,6427426.53022083,189.499069213867
586231.263048331,6427176.53022083,258.843658447266
586481.263048331,6427176.53022083,264.510864257812
586731.263048331,6427176.53022083,270.713592529297
586981.263048331,6427176.53022083,274.331298828125
587231.263048331,6427176.53022083,262.597229003906
587481.263048331,6427176.53022083,247.061096191406
587731.263048331,6427176.53022083,241.110763549805
587981.263048331,6427176.53022083,236.589294433594
588231.263048331,6427176.53022083,228.930847167969
588481.263048331,6427176.53022083,232.066864013672
588731.263048331,6427176.53022083,238.35498046875
588981.263048331,6427176.53022083,234.441802978516
589231.263048331,6427176.53022083,238.439498901367
589481.263048331,6427176.53022083,232.018295288086
589731.263048331,6427176.53022083,225.800476074219
589981.263048331,6427176.53022083,224.450927734375
590231.263048331,6427176.53022083,228.606201171875
590481.263048331,6427176.53022083,222.668426513672
590731.263048331,6427176.53022083,222.126205444336
590981.263048331,6427176.53022083,226.238662719727
591231.263048331,6427176.53022083,234.098205566406
591481.263048331,6427176.53022083,262.933197021484
591731.263048331,6427176.53022083,267.537780761719
591981.263048331,6427176.53022083,240.767059326172
592231.263048331,6427176.53022083,219.837448120117
592481.263048331,6427176.53022083,212.174591064453
592731.263048331,6427176.53022083,224.953872680664
592981.263048331,6427176.53022083,242.031188964844
593231.263048331,6427176.53022083,260.157897949219
593481.263048331,6427176.53022083,253.813278198242
593731.263048331,6427176.53022083,220.910415649414
593981.263048331,6427176.53022083,168.165649414062
594231.263048331,6427176.53022083,122.88272857666
594481.263048331,6427176.53022083,114.58349609375
594731.263048331,6427176.53022083,113.711845397949
594981.263048331,6427176.53022083,114.359298706055
595231.263048331,6427176.53022083,115.117401123047
595481.263048331,6427176.53022083,114.973571777344
595731.263048331,6427176.53022083,115.586540222168
595981.263048331,6427176.53022083,116.475601196289
596231.263048331,6427176.53022083,116.207595825195
596481.263048331,6427176.53022083,116.043807983398
596731.263048331,6427176.53022083,117.405456542969
596981.263048331,6427176.53022083,118.382537841797
597231.263048331,6427176.53022083,115.741394042969
597481.263048331,6427176.53022083,115.009231567383
597731.263048331,6427176.53022083,118.312408447266
597981.263048331,6427176.53022083,119.485061645508
598231.263048331,6427176.53022083,116.998390197754
598481.263048331,6427176.53022083,117.711418151855
598731.263048331,6427176.53022083,117.84236907959
598981.263048331,6427176.53022083,118.835510253906
599231.263048331,6427176.53022083,117.702735900879
599481.263048331,6427176.53022083,118.296287536621
599731.263048331,6427176.53022083,119.982109069824
599981.263048331,6427176.53022083,120.519821166992
600231.263048331,6427176.53022083,121.372459411621
600481.263048331,6427176.53022083,123.240562438965
600731.263048331,6427176.53022083,124.607719421387
600981.263048331,6427176.53022083,125.152732849121
601231.263048331,6427176.53022083,127.279685974121
601481.263048331,6427176.53022083,138.077575683594
601731.263048331,6427176.53022083,149.846969604492
601981.263048331,6427176.53022083,151.859436035156
602231.263048331,6427176.53022083,154.4091796875
602481.263048331,6427176.53022083,160.845947265625
602731.263048331,6427176.53022083,164.432266235352
602981.263048331,6427176.53022083,166.759521484375
603231.263048331,6427176.53022083,181.142150878906
586231.263048331,6426926.53022083,255.435806274414
586481.263048331,6426926.53022083,262.425018310547
586731.263048331,6426926.53022083,270.882537841797
586981.263048331,6426926.53022083,270.607482910156
587231.263048331,6426926.53022083,254.516677856445
587481.263048331,6426926.53022083,247.073623657227
587731.263048331,6426926.53022083,246.18603515625
587981.263048331,6426926.53022083,233.778213500977
588231.263048331,6426926.53022083,223.328765869141
588481.263048331,6426926.53022083,227.148376464844
588731.263048331,6426926.53022083,233.241638183594
588981.263048331,6426926.53022083,229.197250366211
589231.263048331,6426926.53022083,233.729721069336
589481.263048331,6426926.53022083,235.979614257812
589731.263048331,6426926.53022083,232.072341918945
589981.263048331,6426926.53022083,228.267532348633
590231.263048331,6426926.53022083,229.898956298828
590481.263048331,6426926.53022083,226.641830444336
590731.263048331,6426926.53022083,226.464782714844
590981.263048331,6426926.53022083,227.772888183594
591231.263048331,6426926.53022083,231.139129638672
591481.263048331,6426926.53022083,256.661743164062
591731.263048331,6426926.53022083,265.552276611328
591981.263048331,6426926.53022083,257.841979980469
592231.263048331,6426926.53022083,248.03938293457
592481.263048331,6426926.53022083,236.896362304688
592731.263048331,6426926.53022083,235.034255981445
592981.263048331,6426926.53022083,233.970596313477
593231.263048331,6426926.53022083,249.097793579102
593481.263048331,6426926.53022083,220.151840209961
593731.263048331,6426926.53022083,151.711608886719
593981.263048331,6426926.53022083,121.677383422852
594231.263048331,6426926.53022083,114.711418151855
594481.263048331,6426926.53022083,113.997291564941
594731.263048331,6426926.53022083,113.627113342285
594981.263048331,6426926.53022083,114.732475280762
595231.263048331,6426926.53022083,115.692733764648
595481.263048331,6426926.53022083,116.33918762207
595731.263048331,6426926.53022083,115.758903503418
595981.263048331,6426926.53022083,115.508056640625
596231.263048331,6426926.53022083,114.686981201172
596481.263048331,6426926.53022083,114.782989501953
596731.263048331,6426926.53022083,116.557655334473
596981.263048331,6426926.53022083,118.795486450195
597231.263048331,6426926.53022083,122.858390808105
597481.263048331,6426926.53022083,124.252769470215
597731.263048331,6426926.53022083,126.747375488281
597981.263048331,6426926.53022083,121.082984924316
598231.263048331,6426926.53022083,117.283699035645
598481.263048331,6426926.53022083,118.43155670166
598731.263048331,6426926.53022083,121.097625732422
598981.263048331,6426926.53022083,121.589286804199
599231.263048331,6426926.53022083,118.069679260254
599481.263048331,6426926.53022083,117.900978088379
599731.263048331,6426926.53022083,119.051742553711
599981.263048331,6426926.53022083,119.876945495605
600231.263048331,6426926.53022083,121.057205200195
600481.263048331,6426926.53022083,124.489868164062
600731.263048331,6426926.53022083,124.688262939453
600981.263048331,6426926.53022083,123.593505859375
601231.263048331,6426926.53022083,124.394432067871
601481.263048331,6426926.53022083,133.401870727539
601731.263048331,6426926.53022083,144.462356567383
601981.263048331,6426926.53022083,145.832580566406
602231.263048331,6426926.53022083,152.800735473633
602481.263048331,6426926.53022083,158.446548461914
602731.263048331,6426926.53022083,161.252059936523
602981.263048331,6426926.53022083,158.61149597168
603231.263048331,6426926.53022083,159.208389282227
586231.263048331,6426676.53022083,248.417068481445
586481.263048331,6426676.53022083,251.068695068359
586731.263048331,6426676.53022083,264.302947998047
586981.263048331,6426676.53022083,262.151245117188
587231.263048331,6426676.53022083,250.454864501953
587481.263048331,6426676.53022083,249.267074584961
587731.263048331,6426676.53022083,245.17057800293
587981.263048331,6426676.53022083,235.108734130859
588231.263048331,6426676.53022083,230.186614990234
588481.263048331,6426676.53022083,229.900405883789
588731.263048331,6426676.53022083,230.784896850586
588981.263048331,6426676.53022083,239.435791015625
589231.263048331,6426676.53022083,243.988250732422
589481.263048331,6426676.53022083,248.222595214844
589731.263048331,6426676.53022083,255.474105834961
589981.263048331,6426676.53022083,246.877151489258
590231.263048331,6426676.53022083,255.110626220703
590481.263048331,6426676.53022083,254.559936523438
590731.263048331,6426676.53022083,248.043823242188
590981.263048331,6426676.53022083,241.229583740234
591231.263048331,6426676.53022083,230.123062133789
591481.263048331,6426676.53022083,248.665985107422
591731.263048331,6426676.53022083,261.685150146484
591981.263048331,6426676.53022083,268.049865722656
592231.263048331,6426676.53022083,276.252471923828
592481.263048331,6426676.53022083,263.469268798828
592731.263048331,6426676.53022083,239.858489990234
592981.263048331,6426676.53022083,218.774169921875
593231.263048331,6426676.53022083,205.298477172852
593481.263048331,6426676.53022083,147.355239868164
593731.263048331,6426676.53022083,115.123649597168
593981.263048331,6426676.53022083,112.734451293945
594231.263048331,6426676.53022083,113.705299377441
594481.263048331,6426676.53022083,113.937217712402
594731.263048331,6426676.53022083,113.262542724609
594981.263048331,6426676.53022083,113.753150939941
595231.263048331,6426676.53022083,115.797164916992
595481.263048331,6426676.53022083,115.470138549805
595731.263048331,6426676.53022083,114.818649291992
595981.263048331,6426676.53022083,115.416511535645
596231.263048331,6426676.53022083,117.358032226562
596481.263048331,6426676.53022083,122.581703186035
596731.263048331,6426676.53022083,134.743865966797
596981.263048331,6426676.53022083,160.369110107422
597231.263048331,6426676.53022083,179.528030395508
597481.263048331,6426676.53022083,187.486206054688
597731.263048331,6426676.53022083,198.409805297852
597981.263048331,6426676.53022083,179.214126586914
598231.263048331,6426676.53022083,139.73014831543
598481.263048331,6426676.53022083,119.778251647949
598731.263048331,6426676.53022083,120.579177856445
598981.263048331,6426676.53022083,120.519218444824
599231.263048331,6426676.53022083,119.712966918945
599481.263048331,6426676.53022083,118.300476074219
599731.263048331,6426676.53022083,118.459136962891
599981.263048331,6426676.53022083,119.428588867188
600231.263048331,6426676.53022083,120.724571228027
600481.263048331,6426676.53022083,122.908752441406
600731.263048331,6426676.53022083,124.15364074707
600981.263048331,6426676.53022083,123.165145874023
601231.263048331,6426676.53022083,123.560592651367
601481.263048331,6426676.53022083,131.293869018555
601731.263048331,6426676.53022083,140.714813232422
601981.263048331,6426676.53022083,142.733917236328
602231.263048331,6426676.53022083,148.634887695312
602481.263048331,6426676.53022083,154.724014282227
602731.263048331,6426676.53022083,157.4921875
602981.263048331,6426676.53022083,155.770095825195
603231.263048331,6426676.53022083,153.087585449219
586231.263048331,6426426.53022083,250.040557861328
586481.263048331,6426426.53022083,248.779586791992
586731.263048331,6426426.53022083,262.179382324219
586981.263048331,6426426.53022083,269.324554443359
587231.263048331,6426426.53022083,260.845916748047
587481.263048331,6426426.53022083,250.010101318359
587731.263048331,6426426.53022083,237.571640014648
587981.263048331,6426426.53022083,232.616577148438
588231.263048331,6426426.53022083,231.476867675781
588481.263048331,6426426.53022083,228.878112792969
588731.263048331,6426426.53022083,227.117782592773
588981.263048331,6426426.53022083,234.81396484375
589231.263048331,6426426.53022083,247.063064575195
589481.263048331,6426426.53022083,244.441009521484
589731.263048331,6426426.53022083,249.920639038086
589981.263048331,6426426.53022083,257.513519287109
590231.263048331,6426426.53022083,274.868469238281
590481.263048331,6426426.53022083,281.479553222656
590731.263048331,6426426.53022083,275.603912353516
590981.263048331,6426426.53022083,274.187866210938
591231.263048331,6426426.53022083,250.730422973633
591481.263048331,6426426.53022083,237.547286987305
591731.263048331,6426426.53022083,242.361740112305
591981.263048331,6426426.53022083,250.575271606445
592231.263048331,6426426.53022083,267.881317138672
592481.263048331,6426426.53022083,271.104034423828
592731.263048331,6426426.53022083,242.827560424805
592981.263048331,6426426.53022083,197.784072875977
593231.263048331,6426426.53022083,138.585876464844
593481.263048331,6426426.53022083,115.834419250488
593731.263048331,6426426.53022083,113.094062805176
593981.263048331,6426426.53022083,112.220947265625
594231.263048331,6426426.53022083,113.017761230469
594481.263048331,6426426.53022083,113.299095153809
594731.263048331,6426426.53022083,112.507850646973
594981.263048331,6426426.53022083,113.281158447266
595231.263048331,6426426.53022083,113.891822814941
595481.263048331,6426426.53022083,116.025177001953
595731.263048331,6426426.53022083,121.045448303223
595981.263048331,6426426.53022083,126.693786621094
596231.263048331,6426426.53022083,135.521759033203
596481.263048331,6426426.53022083,169.167205810547
596731.263048331,6426426.53022083,221.763275146484
596981.263048331,6426426.53022083,249.353576660156
597231.263048331,6426426.53022083,264.28857421875
597481.263048331,6426426.53022083,268.342681884766
597731.263048331,6426426.53022083,270.98291015625
597981.263048331,6426426.53022083,255.518600463867
598231.263048331,6426426.53022083,208.569519042969
598481.263048331,6426426.53022083,139.950576782227
598731.263048331,6426426.53022083,118.258682250977
598981.263048331,6426426.53022083,118.895118713379
599231.263048331,6426426.53022083,119.798789978027
599481.263048331,6426426.53022083,118.853050231934
599731.263048331,6426426.53022083,119.260223388672
599981.263048331,6426426.53022083,119.34391784668
600231.263048331,6426426.53022083,120.002380371094
600481.263048331,6426426.53022083,120.605758666992
600731.263048331,6426426.53022083,121.981216430664
600981.263048331,6426426.53022083,122.165428161621
601231.263048331,6426426.53022083,123.21174621582
601481.263048331,6426426.53022083,131.935012817383
601731.263048331,6426426.53022083,147.455841064453
601981.263048331,6426426.53022083,150.028930664062
602231.263048331,6426426.53022083,152.489883422852
602481.263048331,6426426.53022083,155.271133422852
602731.263048331,6426426.53022083,155.528839111328
602981.263048331,6426426.53022083,153.151397705078
603231.263048331,6426426.53022083,150.89518737793
586231.263048331,6426176.53022083,249.501007080078
586481.263048331,6426176.53022083,246.654937744141
586731.263048331,6426176.53022083,257.184661865234
586981.263048331,6426176.53022083,261.404479980469
587231.263048331,6426176.53022083,258.471252441406
587481.263048331,6426176.53022083,254.877731323242
587731.263048331,6426176.53022083,245.926467895508
587981.263048331,6426176.53022083,237.283721923828
588231.263048331,6426176.53022083,231.365661621094
588481.263048331,6426176.53022083,224.498977661133
588731.263048331,6426176.53022083,222.456085205078
588981.263048331,6426176.53022083,225.797744750977
589231.263048331,6426176.53022083,240.016357421875
589481.263048331,6426176.53022083,242.97673034668
589731.263048331,6426176.53022083,239.496444702148
589981.263048331,6426176.53022083,248.535827636719
590231.263048331,6426176.53022083,270.205291748047
590481.263048331,6426176.53022083,290.817138671875
590731.263048331,6426176.53022083,288.672058105469
590981.263048331,6426176.53022083,287.871856689453
591231.263048331,6426176.53022083,262.782653808594
591481.263048331,6426176.53022083,232.866516113281
591731.263048331,6426176.53022083,221.007431030273
591981.263048331,6426176.53022083,229.71272277832
592231.263048331,6426176.53022083,250.288330078125
592481.263048331,6426176.53022083,260.102416992188
592731.263048331,6426176.53022083,230.976928710938
592981.263048331,6426176.53022083,163.126602172852
593231.263048331,6426176.53022083,116.406105041504
593481.263048331,6426176.53022083,111.644729614258
593731.263048331,6426176.53022083,111.671180725098
593981.263048331,6426176.53022083,111.389930725098
594231.263048331,6426176.53022083,111.61302947998
594481.263048331,6426176.53022083,111.895858764648
594731.263048331,6426176.53022083,112.358573913574
594981.263048331,6426176.53022083,116.907768249512
595231.263048331,6426176.53022083,128.19709777832
595481.263048331,6426176.53022083,132.073547363281
595731.263048331,6426176.53022083,148.203262329102
595981.263048331,6426176.53022083,199.73893737793
596231.263048331,6426176.53022083,207.094757080078
596481.263048331,6426176.53022083,228.856079101562
596731.263048331,6426176.53022083,272.453674316406
596981.263048331,6426176.53022083,284.220458984375
597231.263048331,6426176.53022083,289.625061035156
597481.263048331,6426176.53022083,295.557739257812
597731.263048331,6426176.53022083,299.481719970703
597981.263048331,6426176.53022083,297.838562011719
598231.263048331,6426176.53022083,272.061187744141
598481.263048331,6426176.53022083,204.845489501953
598731.263048331,6426176.53022083,134.360107421875
598981.263048331,6426176.53022083,120.964874267578
599231.263048331,6426176.53022083,118.946151733398
599481.263048331,6426176.53022083,121.352897644043
599731.263048331,6426176.53022083,123.472503662109
599981.263048331,6426176.53022083,119.584075927734
600231.263048331,6426176.53022083,119.746017456055
600481.263048331,6426176.53022083,120.041404724121
600731.263048331,6426176.53022083,121.772811889648
600981.263048331,6426176.53022083,122.340217590332
601231.263048331,6426176.53022083,123.108108520508
601481.263048331,6426176.53022083,128.20881652832
601731.263048331,6426176.53022083,145.994537353516
601981.263048331,6426176.53022083,152.724990844727
602231.263048331,6426176.53022083,154.194564819336
602481.263048331,6426176.53022083,154.935348510742
602731.263048331,6426176.53022083,155.287139892578
602981.263048331,6426176.53022083,151.823822021484
603231.263048331,6426176.53022083,150.660995483398
586231.263048331,6425926.53022083,252.452560424805
586481.263048331,6425926.53022083,250.39582824707
586731.263048331,6425926.53022083,249.000106811523
586981.263048331,6425926.53022083,244.077255249023
587231.263048331,6425926.53022083,252.090774536133
587481.263048331,6425926.53022083,259.17236328125
587731.263048331,6425926.53022083,255.91242980957
587981.263048331,6425926.53022083,246.414855957031
588231.263048331,6425926.53022083,242.465026855469
588481.263048331,6425926.53022083,237.531860351562
588731.263048331,6425926.53022083,228.839645385742
588981.263048331,6425926.53022083,224.72883605957
589231.263048331,6425926.53022083,231.631622314453
589481.263048331,6425926.53022083,234.428024291992
589731.263048331,6425926.53022083,246.856063842773
589981.263048331,6425926.53022083,243.599700927734
590231.263048331,6425926.53022083,251.410995483398
590481.263048331,6425926.53022083,272.229919433594
590731.263048331,6425926.53022083,279.581817626953
590981.263048331,6425926.53022083,288.095520019531
591231.263048331,6425926.53022083,276.763000488281
591481.263048331,6425926.53022083,243.304779052734
591731.263048331,6425926.53022083,212.814956665039
591981.263048331,6425926.53022083,214.698532104492
592231.263048331,6425926.53022083,238.754791259766
592481.263048331,6425926.53022083,240.282913208008
592731.263048331,6425926.53022083,170.905166625977
592981.263048331,6425926.53022083,117.735786437988
593231.263048331,6425926.53022083,112.069633483887
593481.263048331,6425926.53022083,111.080696105957
593731.263048331,6425926.53022083,111.476043701172
593981.263048331,6425926.53022083,111.948196411133
594231.263048331,6425926.53022083,112.161697387695
594481.263048331,6425926.53022083,114.059936523438
594731.263048331,6425926.53022083,124.649169921875
594981.263048331,6425926.53022083,161.261276245117
595231.263048331,6425926.53022083,196.957092285156
595481.263048331,6425926.53022083,194.451766967773
595731.263048331,6425926.53022083,209.296813964844
595981.263048331,6425926.53022083,271.412322998047
596231.263048331,6425926.53022083,273.772186279297
596481.263048331,6425926.53022083,263.009796142578
596731.263048331,6425926.53022083,273.369079589844
596981.263048331,6425926.53022083,293.097961425781
597231.263048331,6425926.53022083,296.7119140625
597481.263048331,6425926.53022083,301.377319335938
597731.263048331,6425926.53022083,306.867279052734
597981.263048331,6425926.53022083,313.137603759766
598231.263048331,6425926.53022083,293.248413085938
598481.263048331,6425926.53022083,239.461273193359
598731.263048331,6425926.53022083,189.53254699707
598981.263048331,6425926.53022083,160.264938354492
599231.263048331,6425926.53022083,136.152145385742
599481.263048331,6425926.53022083,120.596733093262
599731.263048331,6425926.53022083,122.393600463867
599981.263048331,6425926.53022083,120.996391296387
600231.263048331,6425926.53022083,120.705444335938
600481.263048331,6425926.53022083,120.064041137695
600731.263048331,6425926.53022083,121.094825744629
600981.263048331,6425926.53022083,122.17505645752
601231.263048331,6425926.53022083,123.102874755859
601481.263048331,6425926.53022083,124.622245788574
601731.263048331,6425926.53022083,130.162490844727
601981.263048331,6425926.53022083,139.971649169922
602231.263048331,6425926.53022083,145.076583862305
602481.263048331,6425926.53022083,152.036895751953
602731.263048331,6425926.53022083,159.922286987305
602981.263048331,6425926.53022083,151.599624633789
603231.263048331,6425926.53022083,145.708618164062
586231.263048331,6425676.53022083,241.898895263672
586481.263048331,6425676.53022083,236.053237915039
586731.263048331,6425676.53022083,228.501312255859
586981.263048331,6425676.53022083,237.371017456055
587231.263048331,6425676.53022083,254.23127746582
587481.263048331,6425676.53022083,262.531768798828
587731.263048331,6425676.53022083,256.728363037109
587981.263048331,6425676.53022083,244.652969360352
